ANNEE;DEPARTEMENT;Age;Qmort;Survie
1826;RHIN(HAUT-);15;0,0337;682
1826;RHIN(HAUT-);20;0,0438;659
1826;RHIN(HAUT-);25;0,0473;630
1826;RHIN(HAUT-);30;0,0504;601
1826;RHIN(HAUT-);35;0,0538;570
1826;RHIN(HAUT-);40;0,0575;540
1826;RHIN(HAUT-);45;0,0634;509
1826;RHIN(HAUT-);50;0,0798;476
1826;RHIN(HAUT-);55;0,1072;438
1826;RHIN(HAUT-);60;0,1538;391
1826;RHIN(HAUT-);65;0,2221;331
1826;RHIN(HAUT-);70;0,3241;258
1826;RHIN(HAUT-);75;0,4425;174
1826;RHIN(HAUT-);80;0,5817;97
1826;RHIN(HAUT-);85;0,7438;41
1826;RHONE;0;0,494;1000
1826;RHONE;5;0,07;506
1826;RHONE;10;0,0422;471
1826;RHONE;15;0,0579;451
1826;RHONE;20;0,0737;425
1826;RHONE;25;0,078;393
1826;RHONE;30;0,0815;363
1826;RHONE;35;0,0834;333
1826;RHONE;40;0,0842;305
1826;RHONE;45;0,0862;280
1826;RHONE;50;0,1037;256
1826;RHONE;55;0,1358;229
1826;RHONE;60;0,1894;198
1826;RHONE;65;0,2654;160
1826;RHONE;70;0,3734;118
1826;RHONE;75;0,4883;74
1826;RHONE;80;0,617;38
1826;RHONE;85;0,7685;14
1826;SAONE(HAUTE-);0;0,2779;1000
1826;SAONE(HAUTE-);5;0,0356;722
1826;SAONE(HAUTE-);10;0,0234;696
1826;SAONE(HAUTE-);15;0,034;680
1826;SAONE(HAUTE-);20;0,0441;657
1826;SAONE(HAUTE-);25;0,0476;628
1826;SAONE(HAUTE-);30;0,0507;598
1826;SAONE(HAUTE-);35;0,0541;568
1826;SAONE(HAUTE-);40;0,0578;537
1826;SAONE(HAUTE-);45;0,0637;506
1826;SAONE(HAUTE-);50;0,0801;474
1826;SAONE(HAUTE-);55;0,1076;436
1826;SAONE(HAUTE-);60;0,1542;389
1826;SAONE(HAUTE-);65;0,2226;329
1826;SAONE(HAUTE-);70;0,3246;256
1826;SAONE(HAUTE-);75;0,4431;173
1826;SAONE(HAUTE-);80;0,5821;96
1826;SAONE(HAUTE-);85;0,7441;40
1826;SAONE-ET-LOIRE;0;0,3869;1000
1826;SAONE-ET-LOIRE;5;0,0525;613
1826;SAONE-ET-LOIRE;10;0,0328;581
1826;SAONE-ET-LOIRE;15;0,0462;562
1826;SAONE-ET-LOIRE;20;0,0593;536
1826;SAONE-ET-LOIRE;25;0,0632;504
1826;SAONE-ET-LOIRE;30;0,0666;472
1826;SAONE-ET-LOIRE;35;0,0694;441
1826;SAONE-ET-LOIRE;40;0,0718;410
1826;SAONE-ET-LOIRE;45;0,0758;381
1826;SAONE-ET-LOIRE;50;0,0929;352
1826;SAONE-ET-LOIRE;55;0,123;319
1826;SAONE-ET-LOIRE;60;0,1736;280
1826;SAONE-ET-LOIRE;65;0,2463;231
1826;SAONE-ET-LOIRE;70;0,3518;174
1826;SAONE-ET-LOIRE;75;0,4685;113
1826;SAONE-ET-LOIRE;80;0,6019;60
1826;SAONE-ET-LOIRE;85;0,758;24
1826;SARTHE;0;0,3407;1000
1826;SARTHE;5;0,0452;659
1826;SARTHE;10;0,0288;629
1826;SARTHE;15;0,041;611
1826;SARTHE;20;0,0529;586
1826;SARTHE;25;0,0567;555
1826;SARTHE;30;0,06;524
1826;SARTHE;35;0,0631;492
1826;SARTHE;40;0,066;461
1826;SARTHE;45;0,0709;431
1826;SARTHE;50;0,0878;400
1826;SARTHE;55;0,1168;365
1826;SARTHE;60;0,1659;323
1826;SARTHE;65;0,2369;269
1826;SARTHE;70;0,3411;205
1826;SARTHE;75;0,4586;135
1826;SARTHE;80;0,5943;73
1826;SARTHE;85;0,7526;30
1826;SEINE;0;0,4364;1000
1826;SEINE;5;0,0605;564
1826;SEINE;10;0,0372;530
1826;SEINE;15;0,0516;510
1826;SEINE;20;0,066;483
1826;SEINE;25;0,0701;452
1826;SEINE;30;0,0736;420
1826;SEINE;35;0,076;389
1826;SEINE;40;0,0777;359
1826;SEINE;45;0,0807;332
1826;SEINE;50;0,0981;305
1826;SEINE;55;0,1291;275
1826;SEINE;60;0,1812;239
1826;SEINE;65;0,2555;196
1826;SEINE;70;0,3623;146
1826;SEINE;75;0,4782;93
1826;SEINE;80;0,6093;49
1826;SEINE;85;0,7631;19
1826;SEINE-ET-MARNE;0;0,2602;1000
1826;SEINE-ET-MARNE;5;0,0329;740
1826;SEINE-ET-MARNE;10;0,0219;715
1826;SEINE-ET-MARNE;15;0,0319;700
1826;SEINE-ET-MARNE;20;0,0416;677
1826;SEINE-ET-MARNE;25;0,045;649
1826;SEINE-ET-MARNE;30;0,048;620
1826;SEINE-ET-MARNE;35;0,0515;590
1826;SEINE-ET-MARNE;40;0,0553;560
1826;SEINE-ET-MARNE;45;0,0615;529
1826;SEINE-ET-MARNE;50;0,0777;496
1826;SEINE-ET-MARNE;55;0,1047;458
1826;SEINE-ET-MARNE;60;0,1506;410
1826;SEINE-ET-MARNE;65;0,2181;348
1826;SEINE-ET-MARNE;70;0,3195;272
1826;SEINE-ET-MARNE;75;0,4382;185
1826;SEINE-ET-MARNE;80;0,5783;104
1826;SEINE-ET-MARNE;85;0,7414;44
1826;SEINE-ET-OISE;0;0,2147;1000
1826;SEINE-ET-OISE;5;0,0262;785
1826;SEINE-ET-OISE;10;0,0179;765
1826;SEINE-ET-OISE;15;0,0267;751
1826;SEINE-ET-OISE;20;0,035;731
1826;SEINE-ET-OISE;25;0,0381;705
1826;SEINE-ET-OISE;30;0,041;679
1826;SEINE-ET-OISE;35;0,0446;651
1826;SEINE-ET-OISE;40;0,0488;622
1826;SEINE-ET-OISE;45;0,0556;591
1826;SEINE-ET-OISE;50;0,0713;558
1826;SEINE-ET-OISE;55;0,0969;519
1826;SEINE-ET-OISE;60;0,1406;468
1826;SEINE-ET-OISE;65;0,2057;403
1826;SEINE-ET-OISE;70;0,3049;320
1826;SEINE-ET-OISE;75;0,4242;222
1826;SEINE-ET-OISE;80;0,5671;128
1826;SEINE-ET-OISE;85;0,7337;55
1826;SEINE-INFERIEURE;0;0,2132;1000
1826;SEINE-INFERIEURE;5;0,026;787
1826;SEINE-INFERIEURE;10;0,0178;766
1826;SEINE-INFERIEURE;15;0,0265;753
1826;SEINE-INFERIEURE;20;0,0348;733
1826;SEINE-INFERIEURE;25;0,0379;707
1826;SEINE-INFERIEURE;30;0,0407;680
1826;SEINE-INFERIEURE;35;0,0443;653
1826;SEINE-INFERIEURE;40;0,0485;624
1826;SEINE-INFERIEURE;45;0,0554;594
1826;SEINE-INFERIEURE;50;0,0711;561
1826;SEINE-INFERIEURE;55;0,0966;521
1826;SEINE-INFERIEURE;60;0,1402;471
1826;SEINE-INFERIEURE;65;0,2052;405
1826;SEINE-INFERIEURE;70;0,3044;322
1826;SEINE-INFERIEURE;75;0,4237;224
1826;SEINE-INFERIEURE;80;0,5667;129
1826;SEINE-INFERIEURE;85;0,7334;56
1826;SEVRES(DEUX-);0;0,2766;1000
1826;SEVRES(DEUX-);5;0,0354;723
1826;SEVRES(DEUX-);10;0,0233;698
1826;SEVRES(DEUX-);15;0,0338;682
1826;SEVRES(DEUX-);20;0,0439;658
1826;SEVRES(DEUX-);25;0,0474;630
1826;SEVRES(DEUX-);30;0,0505;600
1826;SEVRES(DEUX-);35;0,0539;569
1826;SEVRES(DEUX-);40;0,0576;539
1826;SEVRES(DEUX-);45;0,0635;508
1826;SEVRES(DEUX-);50;0,0799;475
1826;SEVRES(DEUX-);55;0,1074;437
1826;SEVRES(DEUX-);60;0,1539;391
1826;SEVRES(DEUX-);65;0,2223;330
1826;SEVRES(DEUX-);70;0,3243;257
1826;SEVRES(DEUX-);75;0,4427;174
1826;SEVRES(DEUX-);80;0,5819;97
1826;SEVRES(DEUX-);85;0,7439;40
1826;SOMME;0;0,2237;1000
1826;SOMME;5;0,0276;776
1826;SOMME;10;0,0187;755
1826;SOMME;15;0,0278;741
1826;SOMME;20;0,0363;720
1826;SOMME;25;0,0395;694
1826;SOMME;30;0,0424;667
1826;SOMME;35;0,046;638
1826;SOMME;40;0,0501;609
1826;SOMME;45;0,0568;578
1826;SOMME;50;0,0726;546
1826;SOMME;55;0,0985;506
1826;SOMME;60;0,1427;456
1826;SOMME;65;0,2083;391
1826;SOMME;70;0,308;310
1826;SOMME;75;0,4272;214
1826;SOMME;80;0,5695;123
1826;SOMME;85;0,7353;53
1826;TARN;0;0,2337;1000
1826;TARN;5;0,029;766
1826;TARN;10;0,0196;744
1826;TARN;15;0,0289;729
1826;TARN;20;0,0378;708
1826;TARN;25;0,041;682
1826;TARN;30;0,0439;654
1826;TARN;35;0,0475;625
1826;TARN;40;0,0515;595
1826;TARN;45;0,0581;565
1826;TARN;50;0,0741;532
1826;TARN;55;0,1003;492
1826;TARN;60;0,1449;443
1826;TARN;65;0,2111;379
1826;TARN;70;0,3112;299
1826;TARN;75;0,4303;206
1826;TARN;80;0,572;117
1826;TARN;85;0,7371;50
1826;TARN-ET-GARONNE;0;0,1771;1000
1826;TARN-ET-GARONNE;5;0,0209;823
1826;TARN-ET-GARONNE;10;0,0147;806
1826;TARN-ET-GARONNE;15;0,0223;794
1826;TARN-ET-GARONNE;20;0,0295;776
1826;TARN-ET-GARONNE;25;0,0323;753
1826;TARN-ET-GARONNE;30;0,035;729
1826;TARN-ET-GARONNE;35;0,0386;703
1826;TARN-ET-GARONNE;40;0,043;676
1826;TARN-ET-GARONNE;45;0,0503;647
1826;TARN-ET-GARONNE;50;0,0654;615
1826;TARN-ET-GARONNE;55;0,0896;574
1826;TARN-ET-GARONNE;60;0,1313;523
1826;TARN-ET-GARONNE;65;0,194;454
1826;TARN-ET-GARONNE;70;0,291;366
1826;TARN-ET-GARONNE;75;0,4106;260
1826;TARN-ET-GARONNE;80;0,5562;153
1826;TARN-ET-GARONNE;85;0,726;68
1826;VAR;0;0,2333;1000
1826;VAR;5;0,0289;767
1826;VAR;10;0,0195;745
1826;VAR;15;0,0289;730
1826;VAR;20;0,0377;709
1826;VAR;25;0,041;682
1826;VAR;30;0,0439;654
1826;VAR;35;0,0475;626
1826;VAR;40;0,0515;596
1826;VAR;45;0,0581;565
1826;VAR;50;0,074;532
1826;VAR;55;0,1002;493
1826;VAR;60;0,1448;444
1826;VAR;65;0,211;379
1826;VAR;70;0,3111;299
1826;VAR;75;0,4302;206
1826;VAR;80;0,5719;117
1826;VAR;85;0,737;50
1826;VAUCLUSE;0;0,2818;1000
1826;VAUCLUSE;5;0,0362;718
1826;VAUCLUSE;10;0,0237;692
1826;VAUCLUSE;15;0,0344;676
1826;VAUCLUSE;20;0,0447;653
1826;VAUCLUSE;25;0,0482;623
1826;VAUCLUSE;30;0,0513;593
1826;VAUCLUSE;35;0,0547;563
1826;VAUCLUSE;40;0,0583;532
1826;VAUCLUSE;45;0,0642;501
1826;VAUCLUSE;50;0,0806;469
1826;VAUCLUSE;55;0,1082;431
1826;VAUCLUSE;60;0,155;384
1826;VAUCLUSE;65;0,2235;325
1826;VAUCLUSE;70;0,3257;252
1826;VAUCLUSE;75;0,4441;170
1826;VAUCLUSE;80;0,583;95
1826;VAUCLUSE;85;0,7447;39
1826;VENDEE;0;0,4047;1000
1826;VENDEE;5;0,0554;595
1826;VENDEE;10;0,0344;562
1826;VENDEE;15;0,0481;543
1826;VENDEE;20;0,0617;517
1826;VENDEE;25;0,0657;485
1826;VENDEE;30;0,0691;453
1826;VENDEE;35;0,0718;422
1826;VENDEE;40;0,0739;392
1826;VENDEE;45;0,0776;363
1826;VENDEE;50;0,0948;334
1826;VENDEE;55;0,1253;303
1826;VENDEE;60;0,1764;265
1826;VENDEE;65;0,2497;218
1826;VENDEE;70;0,3557;164
1826;VENDEE;75;0,4721;105
1826;VENDEE;80;0,6047;56
1826;VENDEE;85;0,7599;22
1826;VIENNE;0;0,2258;1000
1826;VIENNE;5;0,0279;774
1826;VIENNE;10;0,0189;753
1826;VIENNE;15;0,028;738
1826;VIENNE;20;0,0366;718
1826;VIENNE;25;0,0398;691
1826;VIENNE;30;0,0427;664
1826;VIENNE;35;0,0463;636
1826;VIENNE;40;0,0504;606
1826;VIENNE;45;0,0571;576
1826;VIENNE;50;0,0729;543
1826;VIENNE;55;0,0989;503
1826;VIENNE;60;0,1432;453
1826;VIENNE;65;0,2089;388
1826;VIENNE;70;0,3087;307
1826;VIENNE;75;0,4278;212
1826;VIENNE;80;0,57;122
1826;VIENNE;85;0,7357;52
1826;VIENNE(HAUTE-);0;0,506;1000
1826;VIENNE(HAUTE-);5;0,072;494
1826;VIENNE(HAUTE-);10;0,0433;458
1826;VIENNE(HAUTE-);15;0,0592;439
1826;VIENNE(HAUTE-);20;0,0753;413
1826;VIENNE(HAUTE-);25;0,0796;382
1826;VIENNE(HAUTE-);30;0,0831;351
1826;VIENNE(HAUTE-);35;0,0849;322
1826;VIENNE(HAUTE-);40;0,0856;295
1826;VIENNE(HAUTE-);45;0,0873;269
1826;VIENNE(HAUTE-);50;0,1048;246
1826;VIENNE(HAUTE-);55;0,1371;220
1826;VIENNE(HAUTE-);60;0,191;190
1826;VIENNE(HAUTE-);65;0,2673;154
1826;VIENNE(HAUTE-);70;0,3755;113
1826;VIENNE(HAUTE-);75;0,4903;70
1826;VIENNE(HAUTE-);80;0,6185;36
1826;VIENNE(HAUTE-);85;0,7695;14
1826;VOSGES;0;0,291;1000
1826;VOSGES;5;0,0375;709
1826;VOSGES;10;0,0245;682
1826;VOSGES;15;0,0354;666
1826;VOSGES;20;0,046;642
1826;VOSGES;25;0,0495;613
1826;VOSGES;30;0,0527;582
1826;VOSGES;35;0,056;552
1826;VOSGES;40;0,0595;521
1826;VOSGES;45;0,0652;490
1826;VOSGES;50;0,0817;458
1826;VOSGES;55;0,1096;420
1826;VOSGES;60;0,1568;374
1826;VOSGES;65;0,2257;316
1826;VOSGES;70;0,3283;244
1826;VOSGES;75;0,4465;164
1826;VOSGES;80;0,5849;91
1826;VOSGES;85;0,746;38
1826;YONNE;0;0,251;1000
1826;YONNE;5;0,0316;749
1826;YONNE;10;0,0211;725
1826;YONNE;15;0,0309;710
1826;YONNE;20;0,0403;688
1826;YONNE;25;0,0436;660
1826;YONNE;30;0,0466;632
1826;YONNE;35;0,0501;602
1826;YONNE;40;0,054;572
1826;YONNE;45;0,0604;541
1826;YONNE;50;0,0765;508
1826;YONNE;55;0,1032;470
1826;YONNE;60;0,1487;421
1826;YONNE;65;0,2158;358
1826;YONNE;70;0,3167;281
1826;YONNE;75;0,4355;192
1826;YONNE;80;0,5762;108
1826;YONNE;85;0,74;46
1831;AIN;0;0,4399;1000
1831;AIN;5;0,0611;560
1831;AIN;10;0,0375;526
1831;AIN;15;0,052;506
1831;AIN;20;0,0665;480
1831;AIN;25;0,0706;448
1831;AIN;30;0,0741;416
1831;AIN;35;0,0765;385
1831;AIN;40;0,0781;356
1831;AIN;45;0,0811;328
1831;AIN;50;0,0984;302
1831;AIN;55;0,1296;272
1831;AIN;60;0,1817;237
1831;AIN;65;0,2561;194
1831;AIN;70;0,363;144
1831;AIN;75;0,4788;92
1831;AIN;80;0,6098;48
1831;AIN;85;0,7635;19
1831;AISNE;0;0,273;1000
1831;AISNE;5;0,0348;727
1831;AISNE;10;0,023;702
1831;AISNE;15;0,0334;686
1831;AISNE;20;0,0434;663
1831;AISNE;25;0,0469;634
1831;AISNE;30;0,05;604
1831;AISNE;35;0,0534;574
1831;AISNE;40;0,0571;543
1831;AISNE;45;0,0631;512
1831;AISNE;50;0,0794;480
1831;AISNE;55;0,1068;442
1831;AISNE;60;0,1532;395
1831;AISNE;65;0,2214;334
1831;AISNE;70;0,3232;260
1831;AISNE;75;0,4417;176
1831;AISNE;80;0,5811;98
1831;AISNE;85;0,7434;41
1831;ALLIER;0;0,3784;1000
1831;ALLIER;5;0,0511;622
1831;ALLIER;10;0,0321;590
1831;ALLIER;15;0,0452;571
1831;ALLIER;20;0,0581;545
1831;ALLIER;25;0,062;513
1831;ALLIER;30;0,0654;482
1831;ALLIER;35;0,0683;450
1831;ALLIER;40;0,0707;419
1831;ALLIER;45;0,0749;390
1831;ALLIER;50;0,092;361
1831;ALLIER;55;0,1219;327
1831;ALLIER;60;0,1722;287
1831;ALLIER;65;0,2446;238
1831;ALLIER;70;0,3499;180
1831;ALLIER;75;0,4668;117
1831;ALLIER;80;0,6006;62
1831;ALLIER;85;0,757;25
1831;ALPES(BASSES-);0;0,5167;1000
1831;ALPES(BASSES-);5;0,0738;483
1831;ALPES(BASSES-);10;0,0442;448
1831;ALPES(BASSES-);15;0,0604;428
1831;ALPES(BASSES-);20;0,0767;402
1831;ALPES(BASSES-);25;0,0811;371
1831;ALPES(BASSES-);30;0,0846;341
1831;ALPES(BASSES-);35;0,0863;312
1831;ALPES(BASSES-);40;0,0868;285
1831;ALPES(BASSES-);45;0,0882;261
1831;ALPES(BASSES-);50;0,1058;238
1831;ALPES(BASSES-);55;0,1383;212
1831;ALPES(BASSES-);60;0,1925;183
1831;ALPES(BASSES-);65;0,269;148
1831;ALPES(BASSES-);70;0,3775;108
1831;ALPES(BASSES-);75;0,492;67
1831;ALPES(BASSES-);80;0,6198;34
1831;ALPES(BASSES-);85;0,7704;13
1831;ALPES(HAUTES-);0;0,5268;1000
1831;ALPES(HAUTES-);5;0,0755;473
1831;ALPES(HAUTES-);10;0,0451;437
1831;ALPES(HAUTES-);15;0,0615;418
1831;ALPES(HAUTES-);20;0,0781;392
1831;ALPES(HAUTES-);25;0,0824;361
1831;ALPES(HAUTES-);30;0,0859;332
1831;ALPES(HAUTES-);35;0,0876;303
1831;ALPES(HAUTES-);40;0,0879;277
1831;ALPES(HAUTES-);45;0,0891;252
1831;ALPES(HAUTES-);50;0,1067;230
1831;ALPES(HAUTES-);55;0,1394;205
1831;ALPES(HAUTES-);60;0,1938;177
1831;ALPES(HAUTES-);65;0,2706;142
1831;ALPES(HAUTES-);70;0,3792;104
1831;ALPES(HAUTES-);75;0,4936;64
1831;ALPES(HAUTES-);80;0,621;33
1831;ALPES(HAUTES-);85;0,7713;12
1831;ARDECHE;0;0,2809;1000
1831;ARDECHE;5;0,036;719
1831;ARDECHE;10;0,0236;693
1831;ARDECHE;15;0,0343;677
1831;ARDECHE;20;0,0445;654
1831;ARDECHE;25;0,048;625
1831;ARDECHE;30;0,0512;595
1831;ARDECHE;35;0,0546;564
1831;ARDECHE;40;0,0582;533
1831;ARDECHE;45;0,064;502
1831;ARDECHE;50;0,0805;470
1831;ARDECHE;55;0,108;432
1831;ARDECHE;60;0,1548;386
1831;ARDECHE;65;0,2233;326
1831;ARDECHE;70;0,3255;253
1831;ARDECHE;75;0,4439;171
1831;ARDECHE;80;0,5828;95
1831;ARDECHE;85;0,7446;40
1831;ARDENNES;0;0,194;1000
1831;ARDENNES;5;0,0233;806
1831;ARDENNES;10;0,0162;787
1831;ARDENNES;15;0,0243;774
1831;ARDENNES;20;0,032;756
1831;ARDENNES;25;0,035;731
1831;ARDENNES;30;0,0377;706
1831;ARDENNES;35;0,0413;679
1831;ARDENNES;40;0,0456;651
1831;ARDENNES;45;0,0527;622
1831;ARDENNES;50;0,0681;589
1831;ARDENNES;55;0,093;549
1831;ARDENNES;60;0,1356;498
1831;ARDENNES;65;0,1994;430
1831;ARDENNES;70;0,2975;344
1831;ARDENNES;75;0,417;242
1831;ARDENNES;80;0,5613;141
1831;ARDENNES;85;0,7296;62
1831;ARIEGE;0;0,2662;1000
1831;ARIEGE;5;0,0338;734
1831;ARIEGE;10;0,0224;709
1831;ARIEGE;15;0,0326;693
1831;ARIEGE;20;0,0424;671
1831;ARIEGE;25;0,0459;642
1831;ARIEGE;30;0,0489;613
1831;ARIEGE;35;0,0524;583
1831;ARIEGE;40;0,0561;552
1831;ARIEGE;45;0,0623;521
1831;ARIEGE;50;0,0785;489
1831;ARIEGE;55;0,1057;450
1831;ARIEGE;60;0,1518;403
1831;ARIEGE;65;0,2197;342
1831;ARIEGE;70;0,3213;267
1831;ARIEGE;75;0,4399;181
1831;ARIEGE;80;0,5796;101
1831;ARIEGE;85;0,7424;43
1831;AUBE;0;0,2463;1000
1831;AUBE;5;0,0309;754
1831;AUBE;10;0,0207;730
1831;AUBE;15;0,0303;715
1831;AUBE;20;0,0396;694
1831;AUBE;25;0,0429;666
1831;AUBE;30;0,0459;638
1831;AUBE;35;0,0494;608
1831;AUBE;40;0,0534;578
1831;AUBE;45;0,0598;547
1831;AUBE;50;0,0758;515
1831;AUBE;55;0,1024;476
1831;AUBE;60;0,1477;427
1831;AUBE;65;0,2145;364
1831;AUBE;70;0,3152;286
1831;AUBE;75;0,4341;196
1831;AUBE;80;0,5751;111
1831;AUBE;85;0,7392;47
1831;AUDE;0;0,3025;1000
1831;AUDE;5;0,0393;698
1831;AUDE;10;0,0255;670
1831;AUDE;15;0,0367;653
1831;AUDE;20;0,0476;629
1831;AUDE;25;0,0512;599
1831;AUDE;30;0,0544;568
1831;AUDE;35;0,0577;537
1831;AUDE;40;0,0611;506
1831;AUDE;45;0,0666;476
1831;AUDE;50;0,0832;444
1831;AUDE;55;0,1113;407
1831;AUDE;60;0,159;362
1831;AUDE;65;0,2284;304
1831;AUDE;70;0,3314;235
1831;AUDE;75;0,4495;157
1831;AUDE;80;0,5872;86
1831;AUDE;85;0,7476;36
1831;AVEYRON;0;0,2785;1000
1831;AVEYRON;5;0,0357;722
1831;AVEYRON;10;0,0234;696
1831;AVEYRON;15;0,034;679
1831;AVEYRON;20;0,0442;656
1831;AVEYRON;25;0,0477;627
1831;AVEYRON;30;0,0508;597
1831;AVEYRON;35;0,0542;567
1831;AVEYRON;40;0,0578;536
1831;AVEYRON;45;0,0638;505
1831;AVEYRON;50;0,0801;473
1831;AVEYRON;55;0,1077;435
1831;AVEYRON;60;0,1543;388
1831;AVEYRON;65;0,2227;328
1831;AVEYRON;70;0,3248;255
1831;AVEYRON;75;0,4432;172
1831;AVEYRON;80;0,5823;96
1831;AVEYRON;85;0,7442;40
1831;BOUCHES-DU-RHONE;0;0,3899;1000
1831;BOUCHES-DU-RHONE;5;0,053;610
1831;BOUCHES-DU-RHONE;10;0,0331;578
1831;BOUCHES-DU-RHONE;15;0,0465;559
1831;BOUCHES-DU-RHONE;20;0,0597;533
1831;BOUCHES-DU-RHONE;25;0,0637;501
1831;BOUCHES-DU-RHONE;30;0,067;469
1831;BOUCHES-DU-RHONE;35;0,0698;438
1831;BOUCHES-DU-RHONE;40;0,0721;407
1831;BOUCHES-DU-RHONE;45;0,0761;378
1831;BOUCHES-DU-RHONE;50;0,0932;349
1831;BOUCHES-DU-RHONE;55;0,1234;316
1831;BOUCHES-DU-RHONE;60;0,174;277
1831;BOUCHES-DU-RHONE;65;0,2469;229
1831;BOUCHES-DU-RHONE;70;0,3525;173
1831;BOUCHES-DU-RHONE;75;0,4692;112
1831;BOUCHES-DU-RHONE;80;0,6024;59
1831;BOUCHES-DU-RHONE;85;0,7583;24
1831;CALVADOS;0;0,1731;1000
1831;CALVADOS;5;0,0204;827
1831;CALVADOS;10;0,0144;810
1831;CALVADOS;15;0,0219;798
1831;CALVADOS;20;0,0289;781
1831;CALVADOS;25;0,0317;758
1831;CALVADOS;30;0,0343;734
1831;CALVADOS;35;0,0379;709
1831;CALVADOS;40;0,0423;682
1831;CALVADOS;45;0,0496;653
1831;CALVADOS;50;0,0647;621
1831;CALVADOS;55;0,0888;581
1831;CALVADOS;60;0,1302;529
1831;CALVADOS;65;0,1926;460
1831;CALVADOS;70;0,2893;372
1831;CALVADOS;75;0,409;264
1831;CALVADOS;80;0,5549;156
1831;CALVADOS;85;0,7251;69
1831;CANTAL;0;0,3421;1000
1831;CANTAL;5;0,0454;658
1831;CANTAL;10;0,0289;628
1831;CANTAL;15;0,0412;610
1831;CANTAL;20;0,0531;585
1831;CANTAL;25;0,0569;554
1831;CANTAL;30;0,0602;522
1831;CANTAL;35;0,0633;491
1831;CANTAL;40;0,0662;460
1831;CANTAL;45;0,071;429
1831;CANTAL;50;0,0879;399
1831;CANTAL;55;0,117;364
1831;CANTAL;60;0,1661;321
1831;CANTAL;65;0,2372;268
1831;CANTAL;70;0,3415;204
1831;CANTAL;75;0,4589;135
1831;CANTAL;80;0,5945;73
1831;CANTAL;85;0,7528;30
1831;CHARENTE;0;0,371;1000
1831;CHARENTE;5;0,05;629
1831;CHARENTE;10;0,0315;598
1831;CHARENTE;15;0,0444;579
1831;CHARENTE;20;0,0571;553
1831;CHARENTE;25;0,061;521
1831;CHARENTE;30;0,0644;490
1831;CHARENTE;35;0,0673;458
1831;CHARENTE;40;0,0698;427
1831;CHARENTE;45;0,0741;397
1831;CHARENTE;50;0,0912;368
1831;CHARENTE;55;0,1209;334
1831;CHARENTE;60;0,171;294
1831;CHARENTE;65;0,2431;244
1831;CHARENTE;70;0,3483;184
1831;CHARENTE;75;0,4652;120
1831;CHARENTE;80;0,5994;64
1831;CHARENTE;85;0,7562;26
1831;CHARENTE-INFERIEURE;0;0,2852;1000
1831;CHARENTE-INFERIEURE;5;0,0367;715
1831;CHARENTE-INFERIEURE;10;0,024;689
1831;CHARENTE-INFERIEURE;15;0,0348;672
1831;CHARENTE-INFERIEURE;20;0,0451;649
1831;CHARENTE-INFERIEURE;25;0,0487;619
1831;CHARENTE-INFERIEURE;30;0,0518;589
1831;CHARENTE-INFERIEURE;35;0,0552;559
1831;CHARENTE-INFERIEURE;40;0,0587;528
1831;CHARENTE-INFERIEURE;45;0,0646;497
1831;CHARENTE-INFERIEURE;50;0,081;465
1831;CHARENTE-INFERIEURE;55;0,1087;427
1831;CHARENTE-INFERIEURE;60;0,1556;381
1831;CHARENTE-INFERIEURE;65;0,2244;321
1831;CHARENTE-INFERIEURE;70;0,3267;249
1831;CHARENTE-INFERIEURE;75;0,445;168
1831;CHARENTE-INFERIEURE;80;0,5837;93
1831;CHARENTE-INFERIEURE;85;0,7452;39
1831;CHER;0;0,3556;1000
1831;CHER;5;0,0475;644
1831;CHER;10;0,0301;614
1831;CHER;15;0,0427;595
1831;CHER;20;0,055;570
1831;CHER;25;0,0588;539
1831;CHER;30;0,0621;507
1831;CHER;35;0,0652;475
1831;CHER;40;0,0679;444
1831;CHER;45;0,0725;414
1831;CHER;50;0,0895;384
1831;CHER;55;0,1189;350
1831;CHER;60;0,1684;308
1831;CHER;65;0,24;256
1831;CHER;70;0,3447;195
1831;CHER;75;0,4619;128
1831;CHER;80;0,5968;69
1831;CHER;85;0,7544;28
1831;CORREZE;0;0,4981;1000
1831;CORREZE;5;0,0707;502
1831;CORREZE;10;0,0426;466
1831;CORREZE;15;0,0584;447
1831;CORREZE;20;0,0743;420
1831;CORREZE;25;0,0786;389
1831;CORREZE;30;0,0821;359
1831;CORREZE;35;0,0839;329
1831;CORREZE;40;0,0847;302
1831;CORREZE;45;0,0866;276
1831;CORREZE;50;0,1041;252
1831;CORREZE;55;0,1362;226
1831;CORREZE;60;0,19;195
1831;CORREZE;65;0,266;158
1831;CORREZE;70;0,3741;116
1831;CORREZE;75;0,489;73
1831;CORREZE;80;0,6175;37
1831;CORREZE;85;0,7688;14
1831;CORSE;0;0,2659;1000
1831;CORSE;5;0,0338;734
1831;CORSE;10;0,0223;709
1831;CORSE;15;0,0326;693
1831;CORSE;20;0,0424;671
1831;CORSE;25;0,0458;642
1831;CORSE;30;0,0489;613
1831;CORSE;35;0,0524;583
1831;CORSE;40;0,0561;552
1831;CORSE;45;0,0622;521
1831;CORSE;50;0,0785;489
1831;CORSE;55;0,1057;451
1831;CORSE;60;0,1518;403
1831;CORSE;65;0,2196;342
1831;CORSE;70;0,3212;267
1831;CORSE;75;0,4398;181
1831;CORSE;80;0,5795;101
