"";"ANNEE";"DEPARTEMENT";"Age";"Qmort";"Survie";"EdVieRes"
"470";1806;"EURE-ET-LOIR";10;0,0246;0,681;34,15
"471";1806;"EURE-ET-LOIR";15;0,0356;0,664;30,745
"472";1806;"EURE-ET-LOIR";20;0,0461;0,641;27,425
"473";1806;"EURE-ET-LOIR";25;0,0497;0,611;24,22
"474";1806;"EURE-ET-LOIR";30;0,0529;0,581;21,165
"475";1806;"EURE-ET-LOIR";35;0,0562;0,55;18,26
"476";1806;"EURE-ET-LOIR";40;0,0597;0,519;15,51
"477";1806;"EURE-ET-LOIR";45;0,0654;0,488;12,915
"478";1806;"EURE-ET-LOIR";5;0,0377;0,708;37,69
"479";1806;"EURE-ET-LOIR";50;0,0819;0,456;10,475
"480";1806;"EURE-ET-LOIR";55;0,1098;0,419;8,195
"481";1806;"EURE-ET-LOIR";60;0,157;0,373;6,1
"482";1806;"EURE-ET-LOIR";65;0,226;0,314;4,235
"483";1806;"EURE-ET-LOIR";70;0,3286;0,243;2,665
"484";1806;"EURE-ET-LOIR";75;0,4469;0,163;1,45
"485";1806;"EURE-ET-LOIR";80;0,5851;0,09;0,635
"486";1806;"EURE-ET-LOIR";85;0,7462;0,037;0,185
"487";1806;"FINISTERE";0;0,5027;1;27,515
"488";1806;"FINISTERE";10;0,043;0,462;20,03
"489";1806;"FINISTERE";15;0,0589;0,442;17,72
"490";1806;"FINISTERE";20;0,0749;0,416;15,51
"491";1806;"FINISTERE";25;0,0792;0,385;13,43
"492";1806;"FINISTERE";30;0,0827;0,354;11,505
"493";1806;"FINISTERE";35;0,0845;0,325;9,735
"494";1806;"FINISTERE";40;0,0852;0,297;8,11
"495";1806;"FINISTERE";45;0,087;0,272;6,625
"496";1806;"FINISTERE";5;0,0715;0,497;22,515
"497";1806;"FINISTERE";50;0,1045;0,248;5,265
"498";1806;"FINISTERE";55;0,1368;0,223;4,025
"499";1806;"FINISTERE";60;0,1906;0,192;2,91
"500";1806;"FINISTERE";65;0,2668;0,155;1,95
"501";1806;"FINISTERE";70;0,375;0,114;1,175
"502";1806;"FINISTERE";75;0,4897;0,071;0,605
"503";1806;"FINISTERE";80;0,6181;0,036;0,25
"504";1806;"FINISTERE";85;0,7692;0,014;0,07
"505";1806;"FRANCE";0;0,2958;1;42,33
"506";1806;"FRANCE";10;0,0251;0,677;33,81
"507";1806;"FRANCE";15;0,0363;0,66;30,425
"508";1806;"FRANCE";20;0,047;0,636;27,125
"509";1806;"FRANCE";25;0,0506;0,606;23,945
"510";1806;"FRANCE";30;0,0538;0,575;20,915
"511";1806;"FRANCE";35;0,0571;0,545;18,04
"512";1806;"FRANCE";40;0,0605;0,513;15,315
"513";1806;"FRANCE";45;0,0661;0,482;12,75
"514";1806;"FRANCE";5;0,0387;0,704;37,33
"515";1806;"FRANCE";50;0,0827;0,451;10,34
"516";1806;"FRANCE";55;0,1107;0,413;8,085
"517";1806;"FRANCE";60;0,1581;0,368;6,02
"518";1806;"FRANCE";65;0,2274;0,309;4,18
"519";1806;"FRANCE";70;0,3282;0,239;2,635
"520";1806;"FRANCE";75;0,4613;0,161;1,44
"521";1806;"FRANCE";80;0,6178;0,087;0,635
"522";1806;"FRANCE";85;0,7759;0,033;0,2
"523";1806;"FRANCE";90;0,9023;0,007;0,035
"524";1806;"GARD";0;0,2382;1;47,5
"525";1806;"GARD";10;0,02;0,739;38,69
"526";1806;"GARD";15;0,0294;0,724;34,995
"527";1806;"GARD";20;0,0384;0,703;31,375
"528";1806;"GARD";25;0,0417;0,676;27,86
"529";1806;"GARD";30;0,0446;0,648;24,48
"530";1806;"GARD";35;0,0482;0,619;21,24
"531";1806;"GARD";40;0,0522;0,589;18,145
"532";1806;"GARD";45;0,0587;0,558;15,2
"533";1806;"GARD";5;0,0297;0,762;42,5
"534";1806;"GARD";50;0,0747;0,526;12,41
"535";1806;"GARD";55;0,101;0,486;9,78
"536";1806;"GARD";60;0,1459;0,437;7,35
"537";1806;"GARD";65;0,2123;0,373;5,165
"538";1806;"GARD";70;0,3127;0,294;3,3
"539";1806;"GARD";75;0,4317;0,202;1,83
"540";1806;"GARD";80;0,5731;0,115;0,82
"541";1806;"GARD";85;0,7378;0,049;0,245
"542";1806;"GARONNE(HAUTE-)";0;0,2406;1;47,28
"543";1806;"GARONNE(HAUTE-)";10;0,0202;0,737;38,485
"544";1806;"GARONNE(HAUTE-)";15;0,0297;0,722;34,8
"545";1806;"GARONNE(HAUTE-)";20;0,0388;0,7;31,19
"546";1806;"GARONNE(HAUTE-)";25;0,0421;0,673;27,69
"547";1806;"GARONNE(HAUTE-)";30;0,045;0,645;24,325
"548";1806;"GARONNE(HAUTE-)";35;0,0486;0,616;21,1
"549";1806;"GARONNE(HAUTE-)";40;0,0525;0,586;18,02
"550";1806;"GARONNE(HAUTE-)";45;0,059;0,555;15,09
"551";1806;"GARONNE(HAUTE-)";5;0,03;0,759;42,28
"552";1806;"GARONNE(HAUTE-)";50;0,0751;0,522;12,315
"553";1806;"GARONNE(HAUTE-)";55;0,1015;0,483;9,705
"554";1806;"GARONNE(HAUTE-)";60;0,1465;0,434;7,29
"555";1806;"GARONNE(HAUTE-)";65;0,213;0,37;5,12
"556";1806;"GARONNE(HAUTE-)";70;0,3135;0,292;3,27
"557";1806;"GARONNE(HAUTE-)";75;0,4324;0,2;1,81
"558";1806;"GARONNE(HAUTE-)";80;0,5737;0,114;0,81
"559";1806;"GARONNE(HAUTE-)";85;0,7383;0,048;0,24
"560";1806;"GERS";0;0,2629;1;45,25
"561";1806;"GERS";10;0,0221;0,713;36,565
"562";1806;"GERS";15;0,0322;0,697;33
"563";1806;"GERS";20;0,042;0,674;29,515
"564";1806;"GERS";25;0,0454;0,646;26,145
"565";1806;"GERS";30;0,0484;0,617;22,915
"566";1806;"GERS";35;0,0519;0,587;19,83
"567";1806;"GERS";40;0,0557;0,556;16,895
"568";1806;"GERS";45;0,0618;0,525;14,115
"569";1806;"GERS";5;0,0333;0,737;40,25
"570";1806;"GERS";50;0,0781;0,493;11,49
"571";1806;"GERS";55;0,1052;0,454;9,025
"572";1806;"GERS";60;0,1512;0,407;6,755
"573";1806;"GERS";65;0,2188;0,345;4,72
"574";1806;"GERS";70;0,3203;0,27;2,995
"575";1806;"GERS";75;0,4389;0,183;1,645
"576";1806;"GERS";80;0,5789;0,103;0,73
"577";1806;"GERS";85;0,7419;0,043;0,215
"578";1806;"GIRONDE";0;0,3936;1;34,78
"579";1806;"GIRONDE";10;0,0334;0,574;26,75
"580";1806;"GIRONDE";15;0,0469;0,555;23,88
"581";1806;"GIRONDE";20;0,0602;0,529;21,105
"582";1806;"GIRONDE";25;0,0642;0,497;18,46
"583";1806;"GIRONDE";30;0,0676;0,465;15,975
"584";1806;"GIRONDE";35;0,0703;0,434;13,65
"585";1806;"GIRONDE";40;0,0726;0,403;11,48
"586";1806;"GIRONDE";45;0,0765;0,374;9,465
"587";1806;"GIRONDE";5;0,0536;0,606;29,78
"588";1806;"GIRONDE";50;0,0936;0,345;7,595
"589";1806;"GIRONDE";55;0,1239;0,313;5,87
"590";1806;"GIRONDE";60;0,1746;0,274;4,305
"591";1806;"GIRONDE";65;0,2476;0,226;2,935
"592";1806;"GIRONDE";70;0,3533;0,17;1,805
"593";1806;"GIRONDE";75;0,4699;0,11;0,955
"594";1806;"GIRONDE";80;0,603;0,058;0,405
"595";1806;"GIRONDE";85;0,7587;0,023;0,115
"596";1806;"HERAULT";0;0,2124;1;49,99
"597";1806;"HERAULT";10;0,0177;0,767;41,05
"598";1806;"HERAULT";15;0,0264;0,754;37,215
"599";1806;"HERAULT";20;0,0347;0,734;33,445
"600";1806;"HERAULT";25;0,0378;0,708;29,775
"601";1806;"HERAULT";30;0,0406;0,681;26,235
"602";1806;"HERAULT";35;0,0442;0,654;22,83
"603";1806;"HERAULT";40;0,0484;0,625;19,56
"604";1806;"HERAULT";45;0,0553;0,595;16,435
"605";1806;"HERAULT";5;0,0259;0,788;44,99
"606";1806;"HERAULT";50;0,071;0,562;13,46
"607";1806;"HERAULT";55;0,0965;0,522;10,65
"608";1806;"HERAULT";60;0,1401;0,472;8,04
"609";1806;"HERAULT";65;0,205;0,405;5,68
"610";1806;"HERAULT";70;0,3041;0,322;3,655
"611";1806;"HERAULT";75;0,4234;0,224;2,045
"612";1806;"HERAULT";80;0,5665;0,129;0,925
"613";1806;"HERAULT";85;0,7332;0,056;0,28
"614";1806;"ILLE-ET-VILAINE";0;0,345;1;38,415
"615";1806;"ILLE-ET-VILAINE";10;0,0292;0,625;30,14
"616";1806;"ILLE-ET-VILAINE";15;0,0415;0,607;27,015
"617";1806;"ILLE-ET-VILAINE";20;0,0535;0,582;23,98
"618";1806;"ILLE-ET-VILAINE";25;0,0573;0,55;21,07
"619";1806;"ILLE-ET-VILAINE";30;0,0606;0,519;18,32
"620";1806;"ILLE-ET-VILAINE";35;0,0637;0,487;15,725
"621";1806;"ILLE-ET-VILAINE";40;0,0666;0,456;13,29
"622";1806;"ILLE-ET-VILAINE";45;0,0714;0,426;11,01
"623";1806;"ILLE-ET-VILAINE";5;0,0459;0,655;33,415
"624";1806;"ILLE-ET-VILAINE";50;0,0882;0,396;8,88
"625";1806;"ILLE-ET-VILAINE";55;0,1174;0,361;6,9
"626";1806;"ILLE-ET-VILAINE";60;0,1666;0,318;5,095
"627";1806;"ILLE-ET-VILAINE";65;0,2378;0,265;3,505
"628";1806;"ILLE-ET-VILAINE";70;0,3422;0,202;2,18
"629";1806;"ILLE-ET-VILAINE";75;0,4596;0,133;1,17
"630";1806;"ILLE-ET-VILAINE";80;0,595;0,072;0,505
"631";1806;"ILLE-ET-VILAINE";85;0,7531;0,029;0,145
"632";1806;"INDRE";0;0,4237;1;32,665
"633";1806;"INDRE";10;0,0361;0,543;24,785
"634";1806;"INDRE";15;0,0502;0,523;22,07
"635";1806;"INDRE";20;0,0643;0,497;19,455
"636";1806;"INDRE";25;0,0684;0,465;16,97
"637";1806;"INDRE";30;0,0718;0,433;14,645
"638";1806;"INDRE";35;0,0743;0,402;12,48
"639";1806;"INDRE";40;0,0762;0,372;10,47
"640";1806;"INDRE";45;0,0795;0,344;8,61
"641";1806;"INDRE";5;0,0584;0,576;27,665
"642";1806;"INDRE";50;0,0968;0,316;6,89
"643";1806;"INDRE";55;0,1276;0,286;5,31
"644";1806;"INDRE";60;0,1793;0,249;3,88
"645";1806;"INDRE";65;0,2532;0,205;2,635
"646";1806;"INDRE";70;0,3597;0,153;1,61
"647";1806;"INDRE";75;0,4758;0,098;0,845
"648";1806;"INDRE";80;0,6075;0,051;0,355
"649";1806;"INDRE";85;0,7618;0,02;0,1
"650";1806;"INDRE-ET-LOIRE";0;0,2501;1;46,405
"651";1806;"INDRE-ET-LOIRE";10;0,021;0,726;37,655
"652";1806;"INDRE-ET-LOIRE";15;0,0308;0,711;34,025
"653";1806;"INDRE-ET-LOIRE";20;0,0401;0,689;30,47
"654";1806;"INDRE-ET-LOIRE";25;0,0435;0,662;27,025
"655";1806;"INDRE-ET-LOIRE";30;0,0465;0,633;23,715
"656";1806;"INDRE-ET-LOIRE";35;0,05;0,603;20,55
"657";1806;"INDRE-ET-LOIRE";40;0,0539;0,573;17,535
"658";1806;"INDRE-ET-LOIRE";45;0,0603;0,542;14,67
"659";1806;"INDRE-ET-LOIRE";5;0,0314;0,75;41,405
"660";1806;"INDRE-ET-LOIRE";50;0,0764;0,51;11,96
"661";1806;"INDRE-ET-LOIRE";55;0,1031;0,471;9,41
"662";1806;"INDRE-ET-LOIRE";60;0,1485;0,422;7,055
"663";1806;"INDRE-ET-LOIRE";65;0,2155;0,359;4,945
"664";1806;"INDRE-ET-LOIRE";70;0,3164;0,282;3,15
"665";1806;"INDRE-ET-LOIRE";75;0,4353;0,193;1,74
"666";1806;"INDRE-ET-LOIRE";80;0,576;0,109;0,775
"667";1806;"INDRE-ET-LOIRE";85;0,7398;0,046;0,23
"668";1806;"ISERE";0;0,4125;1;33,45
"669";1806;"ISERE";10;0,0351;0,554;25,51
"670";1806;"ISERE";15;0,049;0,535;22,74
"671";1806;"ISERE";20;0,0628;0,509;20,065
"672";1806;"ISERE";25;0,0668;0,477;17,52
"673";1806;"ISERE";30;0,0702;0,445;15,135
"674";1806;"ISERE";35;0,0728;0,414;12,91
"675";1806;"ISERE";40;0,0748;0,383;10,84
"676";1806;"ISERE";45;0,0784;0,355;8,925
"677";1806;"ISERE";5;0,0566;0,588;28,45
"678";1806;"ISERE";50;0,0956;0,327;7,15
"679";1806;"ISERE";55;0,1262;0,296;5,515
"680";1806;"ISERE";60;0,1776;0,258;4,035
"681";1806;"ISERE";65;0,2511;0,213;2,745
"682";1806;"ISERE";70;0,3573;0,159;1,68
"683";1806;"ISERE";75;0,4736;0,102;0,885
"684";1806;"ISERE";80;0,6059;0,054;0,375
"685";1806;"ISERE";85;0,7607;0,021;0,105
"686";1806;"JURA";0;0,3943;1;34,735
"687";1806;"JURA";10;0,0335;0,573;26,705
"688";1806;"JURA";15;0,047;0,554;23,84
"689";1806;"JURA";20;0,0603;0,528;21,07
"690";1806;"JURA";25;0,0643;0,496;18,43
"691";1806;"JURA";30;0,0677;0,464;15,95
"692";1806;"JURA";35;0,0704;0,433;13,63
"693";1806;"JURA";40;0,0727;0,402;11,465
"694";1806;"JURA";45;0,0765;0,373;9,455
"695";1806;"JURA";5;0,0537;0,606;29,735
"696";1806;"JURA";50;0,0937;0,345;7,59
"697";1806;"JURA";55;0,1239;0,312;5,865
"698";1806;"JURA";60;0,1748;0,274;4,305
"699";1806;"JURA";65;0,2477;0,226;2,935
"700";1806;"JURA";70;0,3535;0,17;1,805
"701";1806;"JURA";75;0,4701;0,11;0,955
"702";1806;"JURA";80;0,6031;0,058;0,405
"703";1806;"JURA";85;0,7588;0,023;0,115
"704";1806;"LANDES";0;0,4305;1;32,2
"705";1806;"LANDES";10;0,0367;0,536;24,35
"706";1806;"LANDES";15;0,051;0,516;21,67
"707";1806;"LANDES";20;0,0652;0,49;19,09
"708";1806;"LANDES";25;0,0693;0,458;16,64
"709";1806;"LANDES";30;0,0728;0,426;14,35
"710";1806;"LANDES";35;0,0752;0,395;12,22
"711";1806;"LANDES";40;0,077;0,365;10,245
"712";1806;"LANDES";45;0,0802;0,337;8,42
"713";1806;"LANDES";5;0,0595;0,57;27,2
"714";1806;"LANDES";50;0,0975;0,31;6,735
"715";1806;"LANDES";55;0,1284;0,28;5,185
"716";1806;"LANDES";60;0,1803;0,244;3,785
"717";1806;"LANDES";65;0,2544;0,2;2,565
"718";1806;"LANDES";70;0,3611;0,149;1,565
"719";1806;"LANDES";75;0,4771;0,095;0,82
"720";1806;"LANDES";80;0,6085;0,05;0,345
"721";1806;"LANDES";85;0,7625;0,019;0,095
"722";1806;"LOIR-ET-CHER";0;0,3218;1;40,25
"723";1806;"LOIR-ET-CHER";10;0,0272;0,65;31,86
"724";1806;"LOIR-ET-CHER";15;0,0389;0,632;28,61
"725";1806;"LOIR-ET-CHER";20;0,0503;0,607;25,45
"726";1806;"LOIR-ET-CHER";25;0,054;0,577;22,415
"727";1806;"LOIR-ET-CHER";30;0,0572;0,546;19,53
"728";1806;"LOIR-ET-CHER";35;0,0604;0,514;16,8
"729";1806;"LOIR-ET-CHER";40;0,0636;0,483;14,23
"730";1806;"LOIR-ET-CHER";45;0,0688;0,453;11,815
"731";1806;"LOIR-ET-CHER";5;0,0423;0,678;35,25
"732";1806;"LOIR-ET-CHER";50;0,0855;0,421;9,55
"733";1806;"LOIR-ET-CHER";55;0,1141;0,385;7,445
"734";1806;"LOIR-ET-CHER";60;0,1625;0,341;5,52
"735";1806;"LOIR-ET-CHER";65;0,2328;0,286;3,815
"736";1806;"LOIR-ET-CHER";70;0,3364;0,219;2,385
"737";1806;"LOIR-ET-CHER";75;0,4542;0,146;1,29
"738";1806;"LOIR-ET-CHER";80;0,5908;0,079;0,56
"739";1806;"LOIR-ET-CHER";85;0,7502;0,033;0,165
"740";1806;"LOIRE";0;0,3647;1;36,915
"741";1806;"LOIRE";10;0,0309;0,604;28,74
"742";1806;"LOIRE";15;0,0437;0,586;25,72
"743";1806;"LOIRE";20;0,0562;0,56;22,79
"744";1806;"LOIRE";25;0,0601;0,528;19,99
"745";1806;"LOIRE";30;0,0635;0,497;17,35
"746";1806;"LOIRE";35;0,0664;0,465;14,865
"747";1806;"LOIRE";40;0,069;0,434;12,54
"748";1806;"LOIRE";45;0,0735;0,404;10,37
"749";1806;"LOIRE";5;0,049;0,635;31,915
"750";1806;"LOIRE";50;0,0905;0,375;8,35
"751";1806;"LOIRE";55;0,1201;0,341;6,475
"752";1806;"LOIRE";60;0,1699;0,3;4,77
"753";1806;"LOIRE";65;0,2419;0,249;3,27
"754";1806;"LOIRE";70;0,3468;0,189;2,025
"755";1806;"LOIRE";75;0,4639;0,123;1,08
"756";1806;"LOIRE";80;0,5984;0,066;0,465
"757";1806;"LOIRE";85;0,7555;0,027;0,135
"758";1806;"LOIRE-INFERIEURE";0;0,2158;1;49,65
"759";1806;"LOIRE-INFERIEURE";10;0,018;0,763;40,73
"760";1806;"LOIRE-INFERIEURE";15;0,0268;0,75;36,915
"761";1806;"LOIRE-INFERIEURE";20;0,0352;0,73;33,165
"762";1806;"LOIRE-INFERIEURE";25;0,0383;0,704;29,515
"763";1806;"LOIRE-INFERIEURE";30;0,0412;0,677;25,995
"764";1806;"LOIRE-INFERIEURE";35;0,0448;0,649;22,61
"765";1806;"LOIRE-INFERIEURE";40;0,0489;0,62;19,365
"766";1806;"LOIRE-INFERIEURE";45;0,0558;0,59;16,265
"767";1806;"LOIRE-INFERIEURE";5;0,0264;0,784;44,65
"768";1806;"LOIRE-INFERIEURE";50;0,0715;0,557;13,315
"769";1806;"LOIRE-INFERIEURE";55;0,0971;0,517;10,53
"770";1806;"LOIRE-INFERIEURE";60;0,1409;0,467;7,945
"771";1806;"LOIRE-INFERIEURE";65;0,206;0,401;5,61
"772";1806;"LOIRE-INFERIEURE";70;0,3053;0,318;3,605
"773";1806;"LOIRE-INFERIEURE";75;0,4245;0,221;2,015
"774";1806;"LOIRE-INFERIEURE";80;0,5674;0,127;0,91
"775";1806;"LOIRE-INFERIEURE";85;0,7339;0,055;0,275
"776";1806;"LOIRE(HAUTE-)";0;0,3774;1;35,96
"777";1806;"LOIRE(HAUTE-)";10;0,032;0,591;27,845
"778";1806;"LOIRE(HAUTE-)";15;0,0451;0,572;24,89
"779";1806;"LOIRE(HAUTE-)";20;0,058;0,546;22,03
"780";1806;"LOIRE(HAUTE-)";25;0,0619;0,514;19,3
"781";1806;"LOIRE(HAUTE-)";30;0,0653;0,483;16,73
"782";1806;"LOIRE(HAUTE-)";35;0,0681;0,451;14,315
"783";1806;"LOIRE(HAUTE-)";40;0,0706;0,42;12,06
"784";1806;"LOIRE(HAUTE-)";45;0,0748;0,391;9,96
"785";1806;"LOIRE(HAUTE-)";5;0,051;0,623;30,96
"786";1806;"LOIRE(HAUTE-)";50;0,0919;0,361;8,005
"787";1806;"LOIRE(HAUTE-)";55;0,1218;0,328;6,2
"788";1806;"LOIRE(HAUTE-)";60;0,172;0,288;4,56
"789";1806;"LOIRE(HAUTE-)";65;0,2444;0,239;3,12
"790";1806;"LOIRE(HAUTE-)";70;0,3497;0,18;1,925
"791";1806;"LOIRE(HAUTE-)";75;0,4666;0,117;1,025
"792";1806;"LOIRE(HAUTE-)";80;0,6004;0,063;0,44
"793";1806;"LOIRE(HAUTE-)";85;0,7569;0,025;0,125
"794";1806;"LOIRET";0;0,3572;1;37,48
"795";1806;"LOIRET";10;0,0303;0,612;29,265
"796";1806;"LOIRET";15;0,0429;0,594;26,205
"797";1806;"LOIRET";20;0,0552;0,568;23,235
"798";1806;"LOIRET";25;0,059;0,537;20,395
"799";1806;"LOIRET";30;0,0624;0,505;17,71
"800";1806;"LOIRET";35;0,0654;0,474;15,185
"801";1806;"LOIRET";40;0,0681;0,443;12,815
"802";1806;"LOIRET";45;0,0727;0,412;10,6
"803";1806;"LOIRET";5;0,0478;0,643;32,48
"804";1806;"LOIRET";50;0,0896;0,382;8,54
"805";1806;"LOIRET";55;0,1191;0,348;6,63
"806";1806;"LOIRET";60;0,1687;0,307;4,89
"807";1806;"LOIRET";65;0,2403;0,255;3,355
"808";1806;"LOIRET";70;0,3451;0,194;2,08
"809";1806;"LOIRET";75;0,4623;0,127;1,11
"810";1806;"LOIRET";80;0,5971;0,068;0,475
"811";1806;"LOIRET";85;0,7546;0,027;0,135
"812";1806;"LOT";0;0,1641;1;55,005
"813";1806;"LOT";10;0,0136;0,82;45,825
"814";1806;"LOT";15;0,0208;0,809;41,725
"815";1806;"LOT";20;0,0276;0,792;37,68
"816";1806;"LOT";25;0,0303;0,77;33,72
"817";1806;"LOT";30;0,0328;0,747;29,87
"818";1806;"LOT";35;0,0364;0,722;26,135
"819";1806;"LOT";40;0,0409;0,696;22,525
"820";1806;"LOT";45;0,0483;0,668;19,045
"821";1806;"LOT";5;0,0191;0,836;50,005
"822";1806;"LOT";50;0,0632;0,635;15,705
"823";1806;"LOT";55;0,0869;0,595;12,53
"824";1806;"LOT";60;0,1277;0,543;9,555
"825";1806;"LOT";65;0,1895;0,474;6,84
"826";1806;"LOT";70;0,2856;0,384;4,47
"827";1806;"LOT";75;0,4054;0,274;2,55
"828";1806;"LOT";80;0,5519;0,163;1,18
"829";1806;"LOT";85;0,7231;0,073;0,365
"830";1806;"LOT-ET-GARONNE";0;0,2099;1;50,23
"831";1806;"LOT-ET-GARONNE";10;0,0175;0,77;41,28
"832";1806;"LOT-ET-GARONNE";15;0,0262;0,756;37,43
"833";1806;"LOT-ET-GARONNE";20;0,0343;0,737;33,65
"834";1806;"LOT-ET-GARONNE";25;0,0374;0,711;29,965
"835";1806;"LOT-ET-GARONNE";30;0,0402;0,685;26,41
"836";1806;"LOT-ET-GARONNE";35;0,0438;0,657;22,985
"837";1806;"LOT-ET-GARONNE";40;0,048;0,628;19,7
"838";1806;"LOT-ET-GARONNE";45;0,055;0,598;16,56
"839";1806;"LOT-ET-GARONNE";5;0,0256;0,79;45,23
"840";1806;"LOT-ET-GARONNE";50;0,0706;0,565;13,57
"841";1806;"LOT-ET-GARONNE";55;0,096;0,525;10,745
"842";1806;"LOT-ET-GARONNE";60;0,1395;0,475;8,12
"843";1806;"LOT-ET-GARONNE";65;0,2043;0,409;5,745
"844";1806;"LOT-ET-GARONNE";70;0,3032;0,325;3,7
"845";1806;"LOT-ET-GARONNE";75;0,4226;0,227;2,075
"846";1806;"LOT-ET-GARONNE";80;0,5659;0,131;0,94
"847";1806;"LOT-ET-GARONNE";85;0,7328;0,057;0,285
"848";1806;"LOZERE";0;0,2848;1;43,325
"849";1806;"LOZERE";10;0,024;0,689;34,75
"850";1806;"LOZERE";15;0,0347;0,672;31,305
"851";1806;"LOZERE";20;0,0451;0,649;27,945
"852";1806;"LOZERE";25;0,0486;0,62;24,7
"853";1806;"LOZERE";30;0,0517;0,59;21,6
"854";1806;"LOZERE";35;0,0551;0,559;18,65
"855";1806;"LOZERE";40;0,0587;0,528;15,855
"856";1806;"LOZERE";45;0,0645;0,497;13,215
"857";1806;"LOZERE";5;0,0366;0,715;38,325
"858";1806;"LOZERE";50;0,081;0,465;10,73
"859";1806;"LOZERE";55;0,1086;0,428;8,405
"860";1806;"LOZERE";60;0,1556;0,381;6,265
"861";1806;"LOZERE";65;0,2242;0,322;4,36
"862";1806;"LOZERE";70;0,3266;0,25;2,75
"863";1806;"LOZERE";75;0,4449;0,168;1,5
"864";1806;"LOZERE";80;0,5836;0,093;0,66
"865";1806;"LOZERE";85;0,7451;0,039;0,195
"866";1806;"MAINE-ET-LOIRE";0;0,2443;1;46,945
"867";1806;"MAINE-ET-LOIRE";10;0,0205;0,733;38,165
"868";1806;"MAINE-ET-LOIRE";15;0,0301;0,718;34,5
"869";1806;"MAINE-ET-LOIRE";20;0,0393;0,696;30,91
"870";1806;"MAINE-ET-LOIRE";25;0,0426;0,669;27,43
"871";1806;"MAINE-ET-LOIRE";30;0,0456;0,64;24,085
"872";1806;"MAINE-ET-LOIRE";35;0,0491;0,611;20,885
"873";1806;"MAINE-ET-LOIRE";40;0,0531;0,581;17,83
"874";1806;"MAINE-ET-LOIRE";45;0,0595;0,55;14,925
"875";1806;"MAINE-ET-LOIRE";5;0,0306;0,756;41,945
"876";1806;"MAINE-ET-LOIRE";50;0,0756;0,517;12,175
"877";1806;"MAINE-ET-LOIRE";55;0,1021;0,478;9,59
"878";1806;"MAINE-ET-LOIRE";60;0,1473;0,429;7,2
"879";1806;"MAINE-ET-LOIRE";65;0,214;0,366;5,055
"880";1806;"MAINE-ET-LOIRE";70;0,3146;0,288;3,225
"881";1806;"MAINE-ET-LOIRE";75;0,4335;0,197;1,785
"882";1806;"MAINE-ET-LOIRE";80;0,5746;0,112;0,8
"883";1806;"MAINE-ET-LOIRE";85;0,7389;0,048;0,24
"884";1806;"MANCHE";0;0,2652;1;45,05
"885";1806;"MANCHE";10;0,0223;0,71;36,375
"886";1806;"MANCHE";15;0,0325;0,694;32,825
"887";1806;"MANCHE";20;0,0423;0,672;29,355
"888";1806;"MANCHE";25;0,0457;0,643;25,995
"889";1806;"MANCHE";30;0,0488;0,614;22,78
"890";1806;"MANCHE";35;0,0523;0,584;19,71
"891";1806;"MANCHE";40;0,056;0,553;16,79
"892";1806;"MANCHE";45;0,0621;0,522;14,025
"893";1806;"MANCHE";5;0,0337;0,735;40,05
"894";1806;"MANCHE";50;0,0784;0,49;11,415
"895";1806;"MANCHE";55;0,1055;0,452;8,965
"896";1806;"MANCHE";60;0,1516;0,404;6,705
"897";1806;"MANCHE";65;0,2194;0,343;4,685
"898";1806;"MANCHE";70;0,321;0,267;2,97
"899";1806;"MANCHE";75;0,4396;0,182;1,635
"900";1806;"MANCHE";80;0,5794;0,102;0,725
"901";1806;"MANCHE";85;0,7422;0,043;0,215
"902";1806;"MARNE";0;0,2755;1;44,145
"903";1806;"MARNE";10;0,0232;0,699;35,52
"904";1806;"MARNE";15;0,0337;0,683;32,025
"905";1806;"MARNE";20;0,0438;0,66;28,61
"906";1806;"MARNE";25;0,0473;0,631;25,31
"907";1806;"MARNE";30;0,0503;0,601;22,155
"908";1806;"MARNE";35;0,0538;0,571;19,15
"909";1806;"MARNE";40;0,0574;0,54;16,295
"910";1806;"MARNE";45;0,0634;0,509;13,595
"911";1806;"MARNE";5;0,0352;0,725;39,145
"912";1806;"MARNE";50;0,0798;0,477;11,05
"913";1806;"MARNE";55;0,1072;0,439;8,665
"914";1806;"MARNE";60;0,1537;0,392;6,47
"915";1806;"MARNE";65;0,222;0,332;4,51
"916";1806;"MARNE";70;0,324;0,258;2,85
"917";1806;"MARNE";75;0,4424;0,174;1,56
"918";1806;"MARNE";80;0,5816;0,097;0,69
"919";1806;"MARNE";85;0,7438;0,041;0,205
"920";1806;"MARNE(HAUTE-)";0;0,2212;1;49,12
"921";1806;"MARNE(HAUTE-)";10;0,0185;0,758;40,225
"922";1806;"MARNE(HAUTE-)";15;0,0275;0,744;36,435
"923";1806;"MARNE(HAUTE-)";20;0,036;0,723;32,715
"924";1806;"MARNE(HAUTE-)";25;0,0391;0,697;29,1
"925";1806;"MARNE(HAUTE-)";30;0,042;0,67;25,615
"926";1806;"MARNE(HAUTE-)";35;0,0456;0,642;22,265
"927";1806;"MARNE(HAUTE-)";40;0,0497;0,612;19,055
"928";1806;"MARNE(HAUTE-)";45;0,0565;0,582;15,995
"929";1806;"MARNE(HAUTE-)";5;0,0272;0,779;44,12
"930";1806;"MARNE(HAUTE-)";50;0,0723;0,549;13,085
"931";1806;"MARNE(HAUTE-)";55;0,0981;0,509;10,34
