"";"ANNEE";"DEPARTEMENT";"Qmort[0-4]";"Qmort[5-9]";"Qmort[10-14]";"Qmort[15-19]";"Qmort[20-24]";"Qmort[25-29]";"Qmort[30-34]";"Qmort[35-40]";"Qmort[40-44]";"Qmort[45-49]";"Qmort[50-54]";"Qmort[55-59]";"Qmort[60-64]";"Qmort[65-69]";"Qmort[70-74]";"Qmort[75-79]";"Qmort[80-85]";"Qmort[85-...]"
"445";1831;"AUDE";0,3025;0,0393;0,0255;0,0367;0,0476;0,0512;0,0544;0,0577;0,0611;0,0666;0,0832;0,1113;0,159;0,2284;0,3314;0,4495;0,5872;0,7476
"446";1831;"AVEYRON";0,2785;0,0357;0,0234;0,034;0,0442;0,0477;0,0508;0,0542;0,0578;0,0638;0,0801;0,1077;0,1543;0,2227;0,3248;0,4432;0,5823;0,7442
"447";1831;"BOUCHES-DU-RHONE";0,3899;0,053;0,0331;0,0465;0,0597;0,0637;0,067;0,0698;0,0721;0,0761;0,0932;0,1234;0,174;0,2469;0,3525;0,4692;0,6024;0,7583
"448";1831;"CALVADOS";0,1731;0,0204;0,0144;0,0219;0,0289;0,0317;0,0343;0,0379;0,0423;0,0496;0,0647;0,0888;0,1302;0,1926;0,2893;0,409;0,5549;0,7251
"449";1831;"CANTAL";0,3421;0,0454;0,0289;0,0412;0,0531;0,0569;0,0602;0,0633;0,0662;0,071;0,0879;0,117;0,1661;0,2372;0,3415;0,4589;0,5945;0,7528
"450";1831;"CHARENTE";0,371;0,05;0,0315;0,0444;0,0571;0,061;0,0644;0,0673;0,0698;0,0741;0,0912;0,1209;0,171;0,2431;0,3483;0,4652;0,5994;0,7562
"451";1831;"CHARENTE-INFERIEURE";0,2852;0,0367;0,024;0,0348;0,0451;0,0487;0,0518;0,0552;0,0587;0,0646;0,081;0,1087;0,1556;0,2244;0,3267;0,445;0,5837;0,7452
"452";1831;"CHER";0,3556;0,0475;0,0301;0,0427;0,055;0,0588;0,0621;0,0652;0,0679;0,0725;0,0895;0,1189;0,1684;0,24;0,3447;0,4619;0,5968;0,7544
"453";1831;"CORREZE";0,4981;0,0707;0,0426;0,0584;0,0743;0,0786;0,0821;0,0839;0,0847;0,0866;0,1041;0,1362;0,19;0,266;0,3741;0,489;0,6175;0,7688
"454";1831;"CORSE";0,2659;0,0338;0,0223;0,0326;0,0424;0,0458;0,0489;0,0524;0,0561;0,0622;0,0785;0,1057;0,1518;0,2196;0,3212;0,4398;0,5795;0,7423
"455";1831;"COTE-D-OR";0,2337;0,029;0,0196;0,0289;0,0378;0,041;0,044;0,0475;0,0515;0,0581;0,0741;0,1003;0,1449;0,2111;0,3112;0,4303;0,572;0,7371
"456";1831;"COTES-DU-NORD";0,4411;0,0613;0,0376;0,0522;0,0666;0,0708;0,0742;0,0766;0,0782;0,0812;0,0986;0,1297;0,1819;0,2563;0,3632;0,479;0,61;0,7636
"457";1831;"CREUSE";0,3627;0,0487;0,0307;0,0435;0,0559;0,0598;0,0632;0,0661;0,0688;0,0733;0,0903;0,1198;0,1696;0,2415;0,3463;0,4635;0,598;0,7552
"458";1831;"DORDOGNE";0,4049;0,0554;0,0344;0,0482;0,0617;0,0658;0,0692;0,0718;0,0739;0,0776;0,0948;0,1253;0,1764;0,2497;0,3557;0,4722;0,6047;0,7599
"459";1831;"DOUBS";0,3217;0,0423;0,0272;0,0389;0,0503;0,054;0,0572;0,0604;0,0636;0,0688;0,0855;0,1141;0,1625;0,2328;0,3364;0,4542;0,5908;0,7502
"460";1831;"DROME";0,3377;0,0447;0,0286;0,0407;0,0525;0,0563;0,0596;0,0627;0,0656;0,0706;0,0874;0,1164;0,1653;0,2363;0,3404;0,4579;0,5937;0,7522
"461";1831;"EURE";0,213;0,026;0,0178;0,0265;0,0348;0,0379;0,0407;0,0443;0,0485;0,0554;0,071;0,0966;0,1402;0,2052;0,3043;0,4236;0,5667;0,7333
"462";1831;"EURE-ET-LOIR";0,2419;0,0302;0,0203;0,0298;0,039;0,0423;0,0452;0,0488;0,0527;0,0592;0,0752;0,1017;0,1467;0,2133;0,3138;0,4328;0,574;0,7385
"463";1831;"FINISTERE";0,4867;0,0688;0,0416;0,0571;0,0727;0,077;0,0805;0,0825;0,0834;0,0855;0,103;0,135;0,1884;0,2642;0,372;0,4871;0,6161;0,7678
"464";1831;"FRANCE";0,3145;0,0415;0,0268;0,0383;0,0496;0,0533;0,0565;0,0597;0,0629;0,0682;0,0849;0,1134;0,1616;0,2317;0,3297;0,4575;0,6073;0,7604
"465";1831;"GARD";0,1764;0,0208;0,0147;0,0223;0,0294;0,0322;0,0348;0,0385;0,0429;0,0501;0,0653;0,0895;0,1311;0,1937;0,2907;0,4103;0,556;0,7259
"466";1831;"GARONNE(HAUTE-)";0,2118;0,0258;0,0177;0,0264;0,0346;0,0377;0,0405;0,0441;0,0483;0,0552;0,0709;0,0963;0,1399;0,2048;0,3039;0,4232;0,5664;0,7331
"467";1831;"GERS";0,2968;0,0384;0,025;0,0361;0,0468;0,0504;0,0535;0,0569;0,0603;0,0659;0,0825;0,1105;0,1579;0,2271;0,3299;0,448;0,586;0,7468
"468";1831;"GIRONDE";0,3559;0,0476;0,0302;0,0427;0,055;0,0589;0,0622;0,0652;0,0679;0,0725;0,0895;0,1189;0,1685;0,2401;0,3448;0,462;0,5969;0,7544
"469";1831;"HERAULT";0,3154;0,0413;0,0266;0,0382;0,0494;0,0531;0,0563;0,0595;0,0628;0,0681;0,0848;0,1132;0,1613;0,2314;0,3348;0,4527;0,5896;0,7494
"470";1831;"ILLE-ET-VILAINE";0,4302;0,0595;0,0366;0,051;0,0652;0,0693;0,0727;0,0752;0,0769;0,0801;0,0975;0,1284;0,1803;0,2544;0,361;0,477;0,6084;0,7625
"471";1831;"INDRE";0,3333;0,044;0,0282;0,0402;0,0519;0,0556;0,0589;0,0621;0,0651;0,0701;0,0869;0,1158;0,1645;0,2353;0,3393;0,4569;0,5929;0,7517
"472";1831;"INDRE-ET-LOIRE";0,2243;0,0276;0,0188;0,0278;0,0364;0,0396;0,0425;0,0461;0,0502;0,0569;0,0727;0,0986;0,1428;0,2085;0,3081;0,4273;0,5696;0,7354
"473";1831;"ISERE";0,4204;0,0579;0,0358;0,0499;0,0638;0,0679;0,0714;0,0739;0,0758;0,0792;0,0965;0,1272;0,1788;0,2526;0,359;0,4752;0,607;0,7615
"474";1831;"JURA";0,4155;0,0571;0,0354;0,0493;0,0632;0,0672;0,0707;0,0732;0,0752;0,0787;0,0959;0,1266;0,1781;0,2517;0,358;0,4742;0,6063;0,761
"475";1831;"LANDES";0,4311;0,0596;0,0367;0,0511;0,0653;0,0694;0,0728;0,0753;0,077;0,0802;0,0975;0,1285;0,1804;0,2545;0,3612;0,4772;0,6086;0,7626
"476";1831;"LOIR-ET-CHER";0,2821;0,0362;0,0237;0,0344;0,0447;0,0482;0,0513;0,0547;0,0583;0,0642;0,0806;0,1082;0,155;0,2236;0,3258;0,4442;0,583;0,7448
"477";1831;"LOIRE";0,3625;0,0486;0,0307;0,0435;0,0559;0,0598;0,0631;0,0661;0,0688;0,0732;0,0902;0,1198;0,1696;0,2414;0,3463;0,4634;0,598;0,7552
"478";1831;"LOIRE-INFERIEURE";0,3378;0,0447;0,0286;0,0407;0,0525;0,0563;0,0596;0,0627;0,0656;0,0706;0,0874;0,1164;0,1653;0,2363;0,3404;0,4579;0,5937;0,7522
"479";1831;"LOIRE(HAUTE-)";0,3956;0,0539;0,0336;0,0471;0,0605;0,0645;0,0679;0,0706;0,0728;0,0767;0,0939;0,1241;0,175;0,248;0,3537;0,4703;0,6033;0,7589
"480";1831;"LOIRET";0,2942;0,038;0,0248;0,0358;0,0464;0,05;0,0532;0,0565;0,06;0,0656;0,0822;0,1101;0,1574;0,2265;0,3292;0,4474;0,5855;0,7465
"481";1831;"LOT";0,2929;0,0378;0,0247;0,0357;0,0462;0,0498;0,053;0,0563;0,0598;0,0655;0,082;0,1099;0,1571;0,2262;0,3288;0,447;0,5852;0,7463
"482";1831;"LOT-ET-GARONNE";0,2295;0,0284;0,0192;0,0284;0,0372;0,0404;0,0433;0,0469;0,0509;0,0576;0,0735;0,0995;0,144;0,2099;0,3099;0,429;0,571;0,7363
"483";1831;"LOZERE";0,3631;0,0487;0,0308;0,0435;0,056;0,0599;0,0632;0,0662;0,0688;0,0733;0,0903;0,1199;0,1697;0,2415;0,3464;0,4635;0,5981;0,7553
"484";1831;"MAINE-ET-LOIRE";0,3101;0,0405;0,0262;0,0376;0,0486;0,0523;0,0555;0,0588;0,0621;0,0675;0,0841;0,1124;0,1604;0,2302;0,3334;0,4514;0,5886;0,7487
"485";1831;"MANCHE";0,2414;0,0301;0,0202;0,0298;0,0389;0,0422;0,0451;0,0487;0,0527;0,0591;0,0752;0,1016;0,1466;0,2132;0,3137;0,4327;0,5739;0,7384
"486";1831;"MARNE";0,2942;0,038;0,0248;0,0358;0,0464;0,05;0,0531;0,0565;0,0599;0,0656;0,0821;0,1101;0,1574;0,2265;0,3292;0,4474;0,5855;0,7465
"487";1831;"MARNE(HAUTE-)";0,2274;0,0281;0,019;0,0282;0,0369;0,0401;0,043;0,0466;0,0506;0,0573;0,0732;0,0992;0,1435;0,2093;0,3092;0,4283;0,5704;0,736
"488";1831;"MAYENNE";0,3772;0,051;0,032;0,0451;0,0579;0,0619;0,0652;0,0681;0,0706;0,0748;0,0919;0,1217;0,172;0,2444;0,3497;0,4665;0,6004;0,7569
"489";1831;"MEURTHE";0,2599;0,0329;0,0218;0,0319;0,0416;0,0449;0,048;0,0515;0,0553;0,0615;0,0777;0,1047;0,1506;0,2181;0,3194;0,4381;0,5782;0,7414
"490";1831;"MEUSE";0,2635;0,0334;0,0221;0,0323;0,0421;0,0455;0,0485;0,052;0,0558;0,0619;0,0782;0,1053;0,1513;0,219;0,3204;0,4391;0,579;0,7419
"491";1831;"MORBIHAN";0,5068;0,0721;0,0434;0,0593;0,0754;0,0797;0,0832;0,085;0,0857;0,0873;0,1049;0,1372;0,1912;0,2675;0,3757;0,4904;0,6186;0,7696
"492";1831;"MOSELLE";0,2324;0,0288;0,0195;0,0288;0,0376;0,0408;0,0438;0,0473;0,0514;0,058;0,0739;0,1;0,1447;0,2108;0,3108;0,4299;0,5717;0,7369
"493";1831;"NIEVRE";0,3743;0,0505;0,0318;0,0448;0,0575;0,0615;0,0648;0,0677;0,0702;0,0745;0,0915;0,1214;0,1715;0,2438;0,349;0,4659;0,5999;0,7566
"494";1831;"NORD";0,2987;0,0387;0,0252;0,0363;0,047;0,0506;0,0538;0,0571;0,0606;0,0661;0,0827;0,1107;0,1582;0,2275;0,3304;0,4485;0,5864;0,7471
"495";1831;"OISE";0,2572;0,0325;0,0216;0,0316;0,0412;0,0445;0,0476;0,0511;0,0549;0,0611;0,0773;0,1042;0,15;0,2174;0,3186;0,4373;0,5776;0,741
"496";1831;"ORNE";0,1608;0,0187;0,0133;0,0204;0,0271;0,0298;0,0323;0,0359;0,0403;0,0478;0,0626;0,0862;0,1268;0,1883;0,2842;0,404;0,5508;0,7223
"497";1831;"PAS-DE-CALAIS";0,2941;0,038;0,0248;0,0358;0,0464;0,05;0,0531;0,0565;0,0599;0,0656;0,0821;0,1101;0,1574;0,2265;0,3291;0,4473;0,5855;0,7465
"498";1831;"PUY-DE-DOME";0,3608;0,0484;0,0306;0,0433;0,0557;0,0596;0,0629;0,0659;0,0685;0,0731;0,09;0,1196;0,1693;0,2411;0,3459;0,4631;0,5977;0,755
"499";1831;"PYRENEES-ORIENTALES";0,297;0,0385;0,025;0,0361;0,0468;0,0504;0,0536;0,0569;0,0603;0,0659;0,0825;0,1105;0,1579;0,2271;0,3299;0,4481;0,5861;0,7469
"500";1831;"PYRENEES(BASSES-)";0,2291;0,0283;0,0192;0,0284;0,0371;0,0403;0,0432;0,0468;0,0509;0,0575;0,0734;0,0995;0,1439;0,2098;0,3097;0,4289;0,5709;0,7363
"501";1831;"PYRENEES(HAUTES-)";0,1943;0,0233;0,0162;0,0243;0,032;0,035;0,0377;0,0414;0,0457;0,0528;0,0682;0,093;0,1357;0,1995;0,2976;0,4171;0,5614;0,7297
"502";1831;"RHIN(BAS-)";0,3095;0,0404;0,0261;0,0375;0,0486;0,0522;0,0554;0,0587;0,062;0,0674;0,084;0,1124;0,1603;0,23;0,3332;0,4512;0,5885;0,7486
"503";1831;"RHIN(HAUT-)";0,2773;0,0355;0,0233;0,0339;0,044;0,0475;0,0506;0,0541;0,0577;0,0636;0,08;0,1075;0,1541;0,2224;0,3245;0,4429;0,582;0,744
"504";1831;"RHONE";0,4515;0,063;0,0385;0,0533;0,068;0,0722;0,0757;0,078;0,0794;0,0822;0,0996;0,1309;0,1834;0,2582;0,3653;0,4809;0,6114;0,7646
"505";1831;"SAONE-ET-LOIRE";0,332;0,0438;0,0281;0,0401;0,0517;0,0555;0,0587;0,0619;0,0649;0,0699;0,0867;0,1156;0,1643;0,235;0,339;0,4566;0,5927;0,7515
"506";1831;"SAONE(HAUTE-)";0,2885;0,0372;0,0243;0,0352;0,0456;0,0492;0,0523;0,0557;0,0592;0,065;0,0814;0,1092;0,1563;0,2251;0,3276;0,4459;0,5844;0,7457
"507";1831;"SARTHE";0,2572;0,0325;0,0216;0,0316;0,0412;0,0445;0,0476;0,0511;0,0549;0,0611;0,0773;0,1042;0,15;0,2174;0,3186;0,4373;0,5776;0,741
"508";1831;"SEINE";0,4596;0,0643;0,0392;0,0542;0,0691;0,0733;0,0768;0,079;0,0803;0,083;0,1004;0,1319;0,1846;0,2596;0,3669;0,4824;0,6125;0,7653
"509";1831;"SEINE-ET-MARNE";0,3201;0,042;0,027;0,0387;0,05;0,0537;0,057;0,0602;0,0634;0,0686;0,0853;0,1139;0,1622;0,2324;0,336;0,4538;0,5905;0,75
"510";1831;"SEINE-ET-OISE";0,2616;0,0331;0,022;0,0321;0,0418;0,0452;0,0482;0,0517;0,0555;0,0617;0,0779;0,105;0,1509;0,2185;0,3199;0,4386;0,5786;0,7417
"511";1831;"SEINE-INFERIEURE";0,2402;0,0299;0,0201;0,0296;0,0387;0,042;0,045;0,0485;0,0525;0,059;0,075;0,1014;0,1464;0,2129;0,3133;0,4323;0,5736;0,7382
"512";1831;"SEVRES(DEUX-)";0,2911;0,0376;0,0245;0,0354;0,046;0,0495;0,0527;0,0561;0,0595;0,0653;0,0818;0,1096;0,1568;0,2258;0,3283;0,4466;0,5849;0,746
"513";1831;"SOMME";0,2648;0,0336;0,0223;0,0325;0,0423;0,0457;0,0487;0,0522;0,056;0,0621;0,0784;0,1055;0,1516;0,2193;0,3209;0,4395;0,5793;0,7422
"514";1831;"TARN";0,2756;0,0352;0,0232;0,0337;0,0438;0,0473;0,0504;0,0538;0,0574;0,0634;0,0798;0,1072;0,1537;0,222;0,324;0,4425;0,5816;0,7438
"515";1831;"TARN-ET-GARONNE";0,241;0,0301;0,0202;0,0297;0,0388;0,0421;0,0451;0,0486;0,0526;0,0591;0,0751;0,1015;0,1465;0,2131;0,3136;0,4325;0,5738;0,7383
"516";1831;"VAR";0,3117;0,0407;0,0263;0,0378;0,0489;0,0525;0,0557;0,059;0,0623;0,0676;0,0843;0,1127;0,1607;0,2305;0,3338;0,4518;0,5889;0,7489
"517";1831;"VAUCLUSE";0,2974;0,0385;0,0251;0,0362;0,0469;0,0505;0,0536;0,057;0,0604;0,066;0,0826;0,1106;0,158;0,2273;0,33;0,4482;0,5862;0,7469
"518";1831;"VENDEE";0,3999;0,0546;0,034;0,0476;0,061;0,0651;0,0685;0,0712;0,0733;0,0771;0,0943;0,1246;0,1756;0,2488;0,3547;0,4712;0,604;0,7594
"519";1831;"VIENNE";0,2681;0,0341;0,0225;0,0328;0,0427;0,0462;0,0492;0,0527;0,0564;0,0625;0,0788;0,106;0,1522;0,2201;0,3218;0,4404;0,58;0,7427
"520";1831;"VIENNE(HAUTE-)";0,5168;0,0738;0,0442;0,0604;0,0767;0,0811;0,0846;0,0863;0,0868;0,0882;0,1058;0,1383;0,1925;0,2691;0,3775;0,492;0,6198;0,7704
"521";1831;"VOSGES";0,3284;0,0433;0,0278;0,0396;0,0512;0,0549;0,0582;0,0614;0,0644;0,0695;0,0863;0,1151;0,1637;0,2342;0,3381;0,4558;0,5921;0,7511
"522";1831;"YONNE";0,244;0,0305;0,0205;0,0301;0,0393;0,0426;0,0455;0,0491;0,053;0,0595;0,0755;0,102;0,1472;0,2139;0,3145;0,4334;0,5745;0,7388
"523";1836;"AIN";0,3723;0,0502;0,0316;0,0446;0,0573;0,0612;0,0645;0,0674;0,07;0,0743;0,0913;0,1211;0,1712;0,2434;0,3486;0,4655;0,5996;0,7563
"524";1836;"AISNE";0,1991;0,024;0,0166;0,0249;0,0328;0,0358;0,0385;0,0421;0,0464;0,0534;0,0689;0,094;0,1369;0,201;0,2993;0,4188;0,5628;0,7307
"525";1836;"ALLIER";0,3964;0,054;0,0337;0,0472;0,0606;0,0646;0,068;0,0707;0,0729;0,0768;0,0939;0,1242;0,1751;0,2481;0,3539;0,4705;0,6034;0,759
"526";1836;"ALPES(BASSES-)";0,4507;0,0628;0,0384;0,0532;0,0679;0,0721;0,0756;0,0779;0,0793;0,0821;0,0995;0,1308;0,1833;0,258;0,3651;0,4808;0,6113;0,7645
"527";1836;"ALPES(HAUTES-)";0,523;0,0749;0,0448;0,0611;0,0776;0,0819;0,0854;0,0871;0,0875;0,0888;0,1064;0,139;0,1933;0,27;0,3786;0,493;0,6206;0,771
"528";1836;"ARDECHE";0,2805;0,036;0,0236;0,0342;0,0445;0,048;0,0511;0,0545;0,0581;0,064;0,0804;0,108;0,1547;0,2232;0,3254;0,4438;0,5827;0,7445
"529";1836;"ARDENNES";0,1669;0,0195;0,0138;0,0211;0,028;0,0307;0,0333;0,0369;0,0413;0,0487;0,0637;0,0875;0,1285;0,1905;0,2868;0,4065;0,5529;0,7237
"530";1836;"ARIEGE";0,247;0,031;0,0207;0,0304;0,0397;0,043;0,046;0,0495;0,0535;0,0599;0,0759;0,1025;0,1478;0,2147;0,3155;0,4343;0,5752;0,7393
"531";1836;"AUBE";0,1693;0,0198;0,0141;0,0214;0,0283;0,0311;0,0337;0,0373;0,0417;0,0491;0,0641;0,088;0,1292;0,1913;0,2878;0,4075;0,5537;0,7243
"532";1836;"AUDE";0,2797;0,0358;0,0235;0,0341;0,0444;0,0479;0,051;0,0544;0,058;0,0639;0,0803;0,1078;0,1546;0,223;0,3251;0,4436;0,5825;0,7444
"533";1836;"AVEYRON";0,2537;0,0319;0,0213;0,0312;0,0407;0,044;0,047;0,0505;0,0544;0,0607;0,0769;0,1037;0,1493;0,2165;0,3175;0,4363;0,5768;0,7404
"534";1836;"BOUCHES-DU-RHONE";0,3341;0,0442;0,0283;0,0403;0,052;0,0558;0,059;0,0622;0,0652;0,0702;0,087;0,1159;0,1647;0,2355;0,3395;0,4571;0,5931;0,7518
"535";1836;"CALVADOS";0,1617;0,0188;0,0134;0,0205;0,0272;0,0299;0,0324;0,036;0,0405;0,0479;0,0628;0,0864;0,1271;0,1886;0,2846;0,4043;0,5511;0,7225
"536";1836;"CANTAL";0,292;0,0377;0,0246;0,0355;0,0461;0,0497;0,0528;0,0562;0,0597;0,0654;0,0819;0,1097;0,157;0,226;0,3286;0,4468;0,5851;0,7462
"537";1836;"CHARENTE";0,2592;0,0328;0,0218;0,0318;0,0415;0,0448;0,0479;0,0514;0,0552;0,0614;0,0776;0,1046;0,1504;0,2179;0,3192;0,4379;0,5781;0,7413
"538";1836;"CHARENTE-INFERIEURE";0,1988;0,024;0,0166;0,0249;0,0327;0,0357;0,0385;0,0421;0,0464;0,0534;0,0689;0,0939;0,1368;0,2009;0,2992;0,4187;0,5627;0,7306
"539";1836;"CHER";0,4773;0,0672;0,0408;0,0561;0,0715;0,0757;0,0792;0,0813;0,0824;0,0846;0,1021;0,1339;0,1871;0,2626;0,3702;0,4855;0,6149;0,767
"540";1836;"CORREZE";0,5108;0,0728;0,0437;0,0598;0,0759;0,0803;0,0838;0,0855;0,0861;0,0877;0,1053;0,1376;0,1917;0,2681;0,3764;0,4911;0,6191;0,7699
"541";1836;"CORSE";0,2382;0,0297;0,02;0,0294;0,0384;0,0417;0,0446;0,0482;0,0522;0,0587;0,0747;0,101;0,1459;0,2123;0,3127;0,4317;0,5731;0,7378
"542";1836;"COTE-D-OR";0,1713;0,0201;0,0142;0,0216;0,0286;0,0314;0,034;0,0376;0,042;0,0494;0,0644;0,0884;0,1297;0,192;0,2886;0,4083;0,5543;0,7247
"543";1836;"COTES-DU-NORD";0,396;0,054;0,0336;0,0472;0,0605;0,0645;0,0679;0,0706;0,0729;0,0767;0,0939;0,1242;0,175;0,248;0,3538;0,4704;0,6034;0,7589
"544";1836;"CREUSE";0,4195;0,0577;0,0357;0,0498;0,0637;0,0678;0,0712;0,0738;0,0757;0,0791;0,0964;0,1271;0,1787;0,2524;0,3588;0,475;0,6069;0,7614
"545";1836;"DORDOGNE";0,3228;0,0424;0,0273;0,039;0,0504;0,0541;0,0574;0,0606;0,0637;0,0689;0,0857;0,1143;0,1627;0,233;0,3367;0,4544;0,591;0,7503
"546";1836;"DOUBS";0,2956;0,0383;0,0249;0,036;0,0466;0,0502;0,0534;0,0567;0,0601;0,0658;0,0823;0,1103;0,1576;0,2268;0,3295;0,4477;0,5858;0,7467
"547";1836;"DROME";0,3071;0,04;0,0259;0,0373;0,0482;0,0519;0,0551;0,0584;0,0617;0,0671;0,0838;0,112;0,1598;0,2295;0,3326;0,4506;0,5881;0,7483
"548";1836;"EURE";0,1888;0,0226;0,0157;0,0237;0,0312;0,0342;0,0369;0,0405;0,0448;0,052;0,0673;0,092;0,1343;0,1978;0,2955;0,4151;0,5598;0,7286
"549";1836;"EURE-ET-LOIR";0,2316;0,0287;0,0194;0,0287;0,0375;0,0407;0,0436;0,0472;0,0512;0,0579;0,0738;0,0999;0,1445;0,2105;0,3106;0,4296;0,5715;0,7367
"550";1836;"FINISTERE";0,4631;0,0649;0,0395;0,0546;0,0696;0,0738;0,0773;0,0795;0,0807;0,0833;0,1007;0,1323;0,1851;0,2602;0,3675;0,483;0,613;0,7657
"551";1836;"FRANCE";0,2794;0,0362;0,0237;0,0344;0,0447;0,0482;0,0513;0,0547;0,0583;0,0642;0,0806;0,1082;0,155;0,2235;0,3273;0,4662;0,6299;0,7927
"552";1836;"GARD";0,2682;0,0341;0,0225;0,0328;0,0427;0,0462;0,0492;0,0527;0,0564;0,0625;0,0788;0,106;0,1522;0,2202;0,3218;0,4404;0,58;0,7427
"553";1836;"GARONNE(HAUTE-)";0,2022;0,0245;0,0169;0,0253;0,0332;0,0362;0,039;0,0426;0,0469;0,0539;0,0694;0,0946;0,1376;0,202;0,3005;0,4199;0,5637;0,7313
"554";1836;"GERS";0,2475;0,031;0,0208;0,0305;0,0398;0,0431;0,0461;0,0496;0,0535;0,0599;0,076;0,1026;0,1479;0,2148;0,3156;0,4345;0,5754;0,7394
"555";1836;"GIRONDE";0,2084;0,0253;0,0174;0,026;0,0341;0,0372;0,04;0,0436;0,0478;0,0547;0,0704;0,0957;0,1391;0,2038;0,3027;0,4221;0,5654;0,7325
"556";1836;"HERAULT";0,3086;0,0402;0,026;0,0374;0,0484;0,0521;0,0553;0,0586;0,0619;0,0673;0,0839;0,1122;0,1601;0,2298;0,333;0,451;0,5883;0,7485
"557";1836;"ILLE-ET-VILAINE";0,3433;0,0456;0,0291;0,0413;0,0533;0,0571;0,0604;0,0635;0,0663;0,0712;0,0881;0,1172;0,1663;0,2374;0,3418;0,4592;0,5947;0,7529
"558";1836;"INDRE";0,4624;0,0648;0,0395;0,0545;0,0695;0,0737;0,0772;0,0794;0,0807;0,0832;0,1007;0,1322;0,185;0,2601;0,3674;0,4829;0,6129;0,7656
"559";1836;"INDRE-ET-LOIRE";0,2053;0,0249;0,0171;0,0256;0,0337;0,0367;0,0395;0,0431;0,0473;0,0543;0,0699;0,0951;0,1384;0,2029;0,3016;0,421;0,5646;0,7319
"560";1836;"ISERE";0,4209;0,058;0,0358;0,0499;0,0639;0,068;0,0714;0,074;0,0758;0,0792;0,0965;0,1273;0,1789;0,2527;0,3591;0,4753;0,6071;0,7616
"561";1836;"JURA";0,3881;0,0527;0,033;0,0463;0,0594;0,0634;0,0668;0,0696;0,0719;0,0759;0,0931;0,1232;0,1738;0,2465;0,3521;0,4688;0,6021;0,7581
"562";1836;"LANDES";0,4647;0,0651;0,0397;0,0547;0,0698;0,074;0,0775;0,0797;0,0809;0,0835;0,1009;0,1325;0,1853;0,2605;0,3679;0,4833;0,6132;0,7658
"563";1836;"LOIR-ET-CHER";0,2797;0,0358;0,0235;0,0342;0,0444;0,0479;0,051;0,0544;0,058;0,0639;0,0803;0,1078;0,1546;0,223;0,3251;0,4436;0,5825;0,7444
"564";1836;"LOIRE";0,3567;0,0477;0,0302;0,0428;0,0551;0,059;0,0623;0,0653;0,068;0,0726;0,0896;0,119;0,1686;0,2402;0,345;0,4622;0,597;0,7545
"565";1836;"LOIRE-INFERIEURE";0,2135;0,0261;0,0178;0,0266;0,0349;0,038;0,0408;0,0444;0,0486;0,0554;0,0711;0,0967;0,1403;0,2053;0,3045;0,4238;0,5668;0,7334
"566";1836;"LOIRE(HAUTE-)";0,3499;0,0466;0,0296;0,0421;0,0542;0,058;0,0613;0,0644;0,0672;0,0719;0,0888;0,1181;0,1674;0,2388;0,3433;0,4607;0,5959;0,7537
"567";1836;"LOIRET";0,3141;0,0411;0,0265;0,038;0,0492;0,0529;0,0561;0,0594;0,0626;0,0679;0,0846;0,113;0,1611;0,2311;0,3344;0,4523;0,5894;0,7492
"568";1836;"LOT";0,2079;0,0253;0,0174;0,0259;0,034;0,0371;0,0399;0,0435;0,0477;0,0547;0,0703;0,0956;0,139;0,2037;0,3025;0,4219;0,5653;0,7324
"569";1836;"LOT-ET-GARONNE";0,1981;0,0239;0,0165;0,0248;0,0326;0,0356;0,0384;0,042;0,0463;0,0533;0,0688;0,0938;0,1366;0,2007;0,299;0,4185;0,5625;0,7305
"570";1836;"LOZERE";0,3328;0,044;0,0281;0,0401;0,0518;0,0556;0,0588;0,062;0,065;0,07;0,0868;0,1157;0,1645;0,2352;0,3392;0,4568;0,5929;0,7516
"571";1836;"MAINE-ET-LOIRE";0,245;0,0307;0,0205;0,0302;0,0394;0,0427;0,0457;0,0492;0,0532;0,0596;0,0757;0,1022;0,1474;0,2142;0,3148;0,4338;0,5748;0,739
"572";1836;"MANCHE";0,2122;0,0259;0,0177;0,0264;0,0347;0,0378;0,0406;0,0442;0,0484;0,0553;0,0709;0,0964;0,14;0,205;0,304;0,4233;0,5665;0,7332
"573";1836;"MARNE";0,207;0,0251;0,0173;0,0258;0,0339;0,037;0,0398;0,0434;0,0476;0,0545;0,0701;0,0955;0,1388;0,2034;0,3022;0,4216;0,5651;0,7322
"574";1836;"MARNE(HAUTE-)";0,1626;0,0189;0,0135;0,0206;0,0273;0,0301;0,0326;0,0362;0,0406;0,048;0,0629;0,0866;0,1273;0,1889;0,285;0,4047;0,5514;0,7227
"575";1836;"MAYENNE";0,363;0,0487;0,0308;0,0435;0,056;0,0599;0,0632;0,0662;0,0688;0,0733;0,0903;0,1199;0,1697;0,2415;0,3464;0,4635;0,5981;0,7553
"576";1836;"MEURTHE";0,2227;0,0274;0,0186;0,0276;0,0362;0,0394;0,0422;0,0458;0,0499;0,0567;0,0725;0,0983;0,1425;0,208;0,3076;0,4268;0,5693;0,7351
"577";1836;"MEUSE";0,1997;0,0241;0,0166;0,025;0,0328;0,0358;0,0386;0,0422;0,0465;0,0535;0,069;0,0941;0,137;0,2012;0,2996;0,419;0,563;0,7308
